ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,LoanSource
Taoih-61_not-1,,Taoih,61_not,kah,kah,,,Peiros2004a,,false,
Ong-61_not-1,,Ong,61_not,ləu,ləu,,,Peiros2004a,,false,
Taoi-61_not-1,,Taoi,61_not,təj.A dɔ.C,təj.A dɔ.C,,,Peiros2004a,,false,
Nge-61_not-1,,Nge,61_not,ʔən,ʔən,,,Peiros2004a,,false,
Kui-61_not-1,,Kui,61_not,hɨʔ.N,hɨʔ.N,,,Peiros2004a,,false,
Neu-61_not-1,,Neu,61_not,hoh,hoh,,,Peiros2004a,,false,
Bru-61_not-1,,Bru,61_not,tʌ.N,tʌ.N,,,Peiros2004a,,false,
BruVK-61_not-1,,BruVK,61_not,tabɨn.T,tabɨn.T,,,Peiros2004a,,false,
Tri-61_not-1,,Tri,61_not,tʌ bɨn,tʌ bɨn,,,Peiros2004a,,false,
Nyakur-61_not-1,,Nyakur,61_not,ku.1,ku.1,,,Peiros2004a,,false,
Mon-61_not-1,,Mon,61_not,ha,ha,,,Peiros2004a,,false,
Semelai-61_not-1,,Semelai,61_not,beh,beh,,,Peiros2004a,,false,
SemoqBeri-61_not-1,,SemoqBeri,61_not,beh,beh,,,Peiros2004a,,false,
Kensiw-61_not-1,,Kensiw,61_not,bəjaʔ,bəjaʔ,,,Peiros2004a,,false,
JahHut-61_not-1,,JahHut,61_not,hət,hət,,,Peiros2004a,,false,
Semai-61_not-1,,Semai,61_not,pɛʔ,pɛʔ,,,Peiros2004a,,false,
Temiar-61_not-1,,Temiar,61_not,hɔ̃j,hɔ̃j,,,Peiros2004a,,false,
Khmer-61_not-1,,Khmer,61_not,min,min,,,Peiros2004a,,false,
KSurin-61_not-1,,KSurin,61_not,man,man,,,Peiros2004a,,false,
ChongH-61_not-1,,ChongH,61_not,ʔih.A,ʔih.A,,,Peiros2004a,,false,
Chong-61_not-1,,Chong,61_not,ʔi.A chəj.C,ʔi.A chəj.C,,,Peiros2004a,,false,
Kasong-61_not-1,,Kasong,61_not,kɔh.A,kɔh.A,,,Peiros2004a,,false,
Samre-61_not-1,,Samre,61_not,koh.A,koh.A,,,Peiros2004a,,false,
PhongV-61_not-1,,PhongV,61_not,nɔ.24 mɛn.42,nɔ.24 mɛn.42,,,Peiros2004a,,false,
Tuum-61_not-1,,Tuum,61_not,nɔ.212 mɛn.212,nɔ.212 mɛn.212,,,Peiros2004a,,false,
Liha-61_not-1,,Liha,61_not,huŋ.33,huŋ.33,,,Peiros2004a,,false,
Cuoi-61_not-1,,Cuoi,61_not,hʌ.31,hʌ.31,,,Peiros2004a,,false,
Vietnamese-61_not-1,,Vietnamese,61_not,không,không,,,Peiros2004a,,false,
MuongKoi-61_not-1,,MuongKoi,61_not,ɔ.4,ɔ.4,,,Peiros2004a,,false,
ThoMon-61_not-1,,ThoMon,61_not,ʔɔ.34ʔ,ʔɔ.34ʔ,,,Peiros2004a,,false,
Ruc-61_not-1,,Ruc,61_not,aŋ.3,aŋ.3,,,Peiros2004a,,false,
Arem-61_not-1,,Arem,61_not,vaŋ,vaŋ,,,Peiros2004a,,false,
KhaPhong-61_not-1,,KhaPhong,61_not,de.33,de.33,,,Peiros2004a,,false,
Malieng-61_not-1,,Malieng,61_not,de.33,de.33,,,Peiros2004a,,false,
Thavung-61_not-1,,Thavung,61_not,ʔɔh.B,ʔɔh.B,,,Peiros2004a,,false,
Mang-61_not-1,,Mang,61_not,ʔam.31 cə.55,ʔam.31 cə.55,,,Peiros2004a,,true,-1
Paliu-61_not-1,,Paliu,61_not,ʔo.33,ʔo.33,,,Peiros2004a,,false,
Bugan-61_not-1,,Bugan,61_not,mə.55,mə.55,,,Peiros2004a,,true,TAI
Khmu-61_not-1,,Khmu,61_not,ʔam,ʔam,,,Peiros2004a,,true,TAI
KxinhMul-61_not-1,,KxinhMul,61_not,kɔʔ.31,kɔʔ.31,,,Peiros2004a,,false,
Khang-61_not-1,,Khang,61_not,bəʔ.33,bəʔ.33,,,Peiros2004a,,false,
Bit-61_not-1,,Bit,61_not,ba,ba,,,Peiros2004a,,true,TAI
Mlabri-61_not-1,,Mlabri,61_not,ki mɛn,ki mɛn,,,Peiros2004a,,false,
Pray-61_not-1,,Pray,61_not,ʔaj,ʔaj,,,Peiros2004a,,false,
Phong-61_not-1,,Phong,61_not,ci,ci,,,Peiros2004a,,true,TAI
Iduh-61_not-1,,Iduh,61_not,dî mîən,dî mîən,,,Peiros2004a,,false,
Hu-61_not-1,,Hu,61_not,paʔ.33 ɣə.55,paʔ.33 ɣə.55,,,Peiros2004a,,false,
Khamet-61_not-1,,Khamet,61_not,maʔ.53,maʔ.53,,,Peiros2004a,,false,
Khme-61_not-1,,Khme,61_not,mak.31 kəʔ.53,mak.31 kəʔ.53,,,Peiros2004a,,false,
Shuangdiang-61_not-1,,Shuangdiang,61_not,ćək.31 ćo.33,ćək.31 ćo.33,,,Peiros2004a,,false,
Yongde-61_not-1,,Yongde,61_not,ʔai.31 ti.31 la,ʔai.31 ti.31 la,,,Peiros2004a,,false,
Pangpin-61_not-1,,Pangpin,61_not,čək.31,čək.31,,,Peiros2004a,,false,
Gantang-61_not-1,,Gantang,61_not,pu.33,pu.33,,,Peiros2004a,,false,
Mangan-61_not-1,,Mangan,61_not,ćiək.33 khɔ.33,ćiək.33 khɔ.33,,,Peiros2004a,,false,
Plang-61_not-1,,Plang,61_not,maŋ.31,maŋ.31,,,Peiros2004a,,false,
Wa-61_not-1,,Wa,61_not,ʔaŋ,ʔaŋ,,,Peiros2004a,,false,
Guanshuang-61_not-1,,Guanshuang,61_not,seʔ.1,seʔ.1,,,Peiros2004a,,false,
Mane-61_not-1,,Mane,61_not,ʔun.35,ʔun.35,,,Peiros2004a,,false,
Deang-61_not-1,,Deang,61_not,ʔə,ʔə,,,Peiros2004a,,false,
Rumai-61_not-1,,Rumai,61_not,u.55 moh.51,u.55 moh.51,,,Peiros2004a,,false,
Khasi-61_not-1,,Khasi,61_not,em,em,,,Peiros2004a,,false,
Kharia-61_not-1,,Kharia,61_not,abu,abu,,,Peiros2004a,,false,
Bonda-61_not-1,,Bonda,61_not,anḍa,anḍa,,,Peiros2004a,,false,
Sora-61_not-1,,Sora,61_not,iʒʒa,iʒʒa,,,Peiros2004a,,false,
Parengi-61_not-1,,Parengi,61_not,inku,inku,,,Peiros2004a,,false,
Santali-61_not-1,,Santali,61_not,ba(ŋ),ba,,,Peiros2004a,,false,
Mundari-61_not-1,,Mundari,61_not,ka,ka,,,Peiros2004a,,false,
Car-61_not-1,,Car,61_not,"ho-ə,öt",ho-ə,,,Peiros2004a,,false,
Nancawri-61_not-1,,Nancawri,61_not,hat (M),hat,,,Peiros2004a,,false,
Rengao-61_not-2,,Rengao,61_not,biʔ.L ...oh.L,biʔ.L ...oh.L,,,Peiros2004a,,false,
BruVK-61_not-2,,BruVK,61_not,tabɨn.T,tabɨn.T,,,Peiros2004a,,false,
Tri-61_not-2,,Tri,61_not,tʌ bɨn,tʌ bɨn,,,Peiros2004a,,false,
Stieng-62_one-1,,Stieng,62_one,muoi,muoi,,,Peiros2004a,,false,
Chrau-62_one-1,,Chrau,62_one,muoj,muoj,,,Peiros2004a,,false,
MRolom-62_one-1,,MRolom,62_one,mue,mue,,,Peiros2004a,,false,
MBunong-62_one-1,,MBunong,62_one,ŋwaj,ŋwaj,,,Peiros2004a,,false,
MDip-62_one-1,,MDip,62_one,mwaj,mwaj,,,Peiros2004a,,false,
Ma1-62_one-1,,Ma1,62_one,muaj,muaj,,,Peiros2004a,,false,
Ma2-62_one-1,,Ma2,62_one,muəj,muəj,,,Peiros2004a,,false,
Sre-62_one-1,,Sre,62_one,dul,dul,,,Peiros2004a,,false,
KahoChil-62_one-1,,KahoChil,62_one,dul,dul,,,Peiros2004a,,false,
KorCua-62_one-1,,KorCua,62_one,mujh,mujh,,,Peiros2004a,,false,
Kadong-62_one-1,,Kadong,62_one,muəjʔ/mojʔ,muəjʔ,,,Peiros2004a,,false,
Hadang-62_one-1,,Hadang,62_one,muəjʔ/mojʔ,muəjʔ,,,Peiros2004a,,false,
Hre-62_one-1,,Hre,62_one,mojʔ.L,mojʔ.L,,,Peiros2004a,,false,
Rengao-62_one-1,,Rengao,62_one,mojʔ.L,mojʔ.L,,,Peiros2004a,,false,
Didra-62_one-1,,Didra,62_one,muejʔ,muejʔ,,,Peiros2004a,,false,
Sedang-62_one-1,,Sedang,62_one,moj.L,moj.L,,,Peiros2004a,,false,
Panong-62_one-1,,Panong,62_one,muj,muj,,,Peiros2004a,,false,
Halang-62_one-1,,Halang,62_one,moj.B,moj.B,,,Peiros2004a,,false,
Jeh-62_one-1,,Jeh,62_one,mui.L,mui.L,,,Peiros2004a,,false,
Veh-62_one-1,,Veh,62_one,muj,muj,,,Peiros2004a,,false,
Je-62_one-1,,Je,62_one,muj.43,muj.43,,,Peiros2004a,,false,
Arak-62_one-1,,Arak,62_one,moj,moj,,,Peiros2004a,,false,
Bahnar-62_one-1,,Bahnar,62_one,muɲ,muɲ,,,Peiros2004a,,false,
Tempuan-62_one-1,,Tempuan,62_one,mɛiɲ,mɛiɲ,,,Peiros2004a,,false,
Oy-62_one-1,,Oy,62_one,muj,muj,,,Peiros2004a,,false,
Nhaheun-62_one-1,,Nhaheun,62_one,muj,muj,,,Peiros2004a,,false,
Jru-62_one-1,,Jru,62_one,muj,muj,,,Peiros2004a,,false,
Tariang-62_one-1,,Tariang,62_one,muj,muj,,,Peiros2004a,,false,
Kantu-62_one-1,,Kantu,62_one,muj,muj,,,Peiros2004a,,false,
Katu-62_one-1,,Katu,62_one,mɨj,mɨj,,,Peiros2004a,,false,
Dakkang-62_one-1,,Dakkang,62_one,muj,muj,,,Peiros2004a,,false,
LaoKatu-62_one-1,,LaoKatu,62_one,muj,muj,,,Peiros2004a,,false,
Pakoh-62_one-1,,Pakoh,62_one,moj.T,moj.T,,,Peiros2004a,,false,
Taoih-62_one-1,,Taoih,62_one,muj,muj,,,Peiros2004a,,false,
Ong-62_one-1,,Ong,62_one,muoi,muoi,,,Peiros2004a,,false,
Taoi-62_one-1,,Taoi,62_one,moj.C,moj.C,,,Peiros2004a,,false,
Nge-62_one-1,,Nge,62_one,muəj,muəj,,,Peiros2004a,,false,
Kui-62_one-1,,Kui,62_one,muj.B,muj.B,,,Peiros2004a,,false,
Neu-62_one-1,,Neu,62_one,məjʔ,məjʔ,,,Peiros2004a,,false,
Bru-62_one-1,,Bru,62_one,muəj.B,muəj.B,,,Peiros2004a,,false,
BruVK-62_one-1,,BruVK,62_one,muoj,muoj,,,Peiros2004a,,false,
Mak-62_one-1,,Mak,62_one,muoi,muoi,,,Peiros2004a,,false,
So-62_one-1,,So,62_one,muaj,muaj,,,Peiros2004a,,false,
Tri-62_one-1,,Tri,62_one,muəi,muəi,,,Peiros2004a,,false,
Nyakur-62_one-1,,Nyakur,62_one,muaj.2,muaj.2,,,Peiros2004a,,false,
Mon-62_one-1,,Mon,62_one,mwaj,mwaj,,,Peiros2004a,,false,
Semelai-62_one-1,,Semelai,62_one,muj,muj,,,Peiros2004a,,false,
SemoqBeri-62_one-1,,SemoqBeri,62_one,muj,muj,,,Peiros2004a,,false,
Kensiw-62_one-1,,Kensiw,62_one,naj,naj,,,Peiros2004a,,false,
Jahai-62_one-1,,Jahai,62_one,nɛj,nɛj,,,Peiros2004a,,false,
JahHut-62_one-1,,JahHut,62_one,nwɛj,nwɛj,,,Peiros2004a,,false,
Semai-62_one-1,,Semai,62_one,nanəʔ,nanəʔ,,,Peiros2004a,,false,
Temiar-62_one-1,,Temiar,62_one,nej,nej,,,Peiros2004a,,false,
Khmer-62_one-1,,Khmer,62_one,muəj,muəj,,,Peiros2004a,,false,
KSurin-62_one-1,,KSurin,62_one,môj,môj,,,Peiros2004a,,false,
ChongH-62_one-1,,ChongH,62_one,muʔj.B,muʔj.B,,,Peiros2004a,,false,
Chong-62_one-1,,Chong,62_one,moj.D,moj.D,,,Peiros2004a,,false,
Kasong-62_one-1,,Kasong,62_one,moj.D,moj.D,,,Peiros2004a,,false,
Samre-62_one-1,,Samre,62_one,muj.C,muj.C,,,Peiros2004a,,false,
PhongV-62_one-1,,PhongV,62_one,moc.42,moc.42,,,Peiros2004a,,false,
Tuum-62_one-1,,Tuum,62_one,muc.21,muc.21,,,Peiros2004a,,false,
Liha-62_one-1,,Liha,62_one,mot.31,mot.31,,,Peiros2004a,,false,
Cuoi-62_one-1,,Cuoi,62_one,mot.31,mot.31,,,Peiros2004a,,false,
Vietnamese-62_one-1,,Vietnamese,62_one,môt,môt,,,Peiros2004a,,false,
MuongKoi-62_one-1,,MuongKoi,62_one,moc.5,moc.5,,,Peiros2004a,,false,
ThoMon-62_one-1,,ThoMon,62_one,mot.34,mot.34,,,Peiros2004a,,false,
Ruc-62_one-1,,Ruc,62_one,moic,moic,,,Peiros2004a,,false,
Arem-62_one-1,,Arem,62_one,mùc,mùc,,,Peiros2004a,,false,
KhaPhong-62_one-1,,KhaPhong,62_one,moc.33,moc.33,,,Peiros2004a,,false,
Malieng-62_one-1,,Malieng,62_one,mɨc.22,mɨc.22,,,Peiros2004a,,false,
ThavungSo-62_one-1,,ThavungSo,62_one,mit.1,mit.1,,,Peiros2004a,,false,
Thavung-62_one-1,,Thavung,62_one,mot.B,mot.B,,,Peiros2004a,,false,
Mang-62_one-1,,Mang,62_one,mak.55,mak.55,,,Peiros2004a,,false,
Paliu-62_one-1,,Paliu,62_one,mə.33,mə.33,,,Peiros2004a,,false,
Bugan-62_one-1,,Bugan,62_one,"bɔ.55, mə.55",bɔ.55,,,Peiros2004a,,false,
Khmu-62_one-1,,Khmu,62_one,moj,moj,,,Peiros2004a,,false,
KxinhMul-62_one-1,,KxinhMul,62_one,met.13,met.13,,,Peiros2004a,,false,
Ksinmul-62_one-1,,Ksinmul,62_one,met,met,,,Peiros2004a,,false,
Khang-62_one-1,,Khang,62_one,lɔʔ.31,lɔʔ.31,,,Peiros2004a,,false,
Bit-62_one-1,,Bit,62_one,nəŋ,nəŋ,,,Peiros2004a,,true,TAI
Mlabri-62_one-1,,Mlabri,62_one,mɔj,mɔj,,,Peiros2004a,,false,
Pray-62_one-1,,Pray,62_one,miʔ ʔan,miʔ ʔan,,,Peiros2004a,,false,
Phong-62_one-1,,Phong,62_one,pi,pi,,,Peiros2004a,,false,
Iduh-62_one-1,,Iduh,62_one,handɨj,handɨj,,,Peiros2004a,,false,
Hu-62_one-1,,Hu,62_one,amo.33,amo.33,,,Peiros2004a,,false,
Khamet-62_one-1,,Khamet,62_one,nɨŋ.33,nɨŋ.33,,,Peiros2004a,,false,
Khme-62_one-1,,Khme,62_one,mo.51,mo.51,,,Peiros2004a,,false,
Shuangdiang-62_one-1,,Shuangdiang,62_one,(ʔa.31) mu.51,mu.51,,,Peiros2004a,,false,
Yongde-62_one-1,,Yongde,62_one,mu.51,mu.51,,,Peiros2004a,,false,
Pangpin-62_one-1,,Pangpin,62_one,mu.31,mu.31,,,Peiros2004a,,false,
Gantang-62_one-1,,Gantang,62_one,mu.33,mu.33,,,Peiros2004a,,false,
Mangan-62_one-1,,Mangan,62_one,a.55 mu.33,a.55 mu.33,,,Peiros2004a,,false,
Plang-62_one-1,,Plang,62_one,ti.31 ,ti.31,,,Peiros2004a,,false,
Wa-62_one-1,,Wa,62_one,tiʔ.B,tiʔ.B,,,Peiros2004a,,true,ST
Guanshuang-62_one-1,,Guanshuang,62_one,teʔ.2 ,teʔ.2,,,Peiros2004a,,false,
Mane-62_one-1,,Mane,62_one,tiʔ.33 ,tiʔ.33,,,Peiros2004a,,false,
Deang-62_one-1,,Deang,62_one,ʔu,ʔu,,,Peiros2004a,,false,
Rumai-62_one-1,,Rumai,62_one,u.51,u.51,,,Peiros2004a,,false,
Khasi-62_one-1,,Khasi,62_one,wei,wei,,,Peiros2004a,,false,
Kharia-62_one-1,,Kharia,62_one,moɲ,moɲ,,,Peiros2004a,,false,
Juang-62_one-1,,Juang,62_one,muɲTo,muɲTo,,,Peiros2004a,,false,
Bonda-62_one-1,,Bonda,62_one,muiḍa,muiḍa,,,Peiros2004a,,false,
Sora-62_one-1,,Sora,62_one,əbói,əbói,,,Peiros2004a,,false,
Parengi-62_one-1,,Parengi,62_one,boʔj,boʔj,,,Peiros2004a,,false,
Santali-62_one-1,,Santali,62_one,mit,mit,,,Peiros2004a,,false,
Mundari-62_one-1,,Mundari,62_one,mijod,mijod,,,Peiros2004a,,false,
Korku-62_one-1,,Korku,62_one,mijaʔ,mijaʔ,,,Peiros2004a,,false,
Car-62_one-1,,Car,62_one,heŋ,heŋ,,,Peiros2004a,,false,
Nancawri-62_one-1,,Nancawri,62_one,hĩaŋ,hĩaŋ,,,Peiros2004a,,false,
Stieng-63_person-1,,Stieng,63_person,bənɛh,bənɛh,,,Peiros2004a,,false,
Chrau-63_person-1,,Chrau,63_person,tamun,tamun,,,Peiros2004a,,false,
MRolom-63_person-1,,MRolom,63_person,neh,neh,,,Peiros2004a,,false,
MBunong-63_person-1,,MBunong,63_person,bu nujh,bu nujh,,,Peiros2004a,,false,
MDip-63_person-1,,MDip,63_person,bunujh,bunujh,,,Peiros2004a,,false,
Ma1-63_person-1,,Ma1,63_person,cərɔ,cərɔ,,,Peiros2004a,,false,
Ma2-63_person-1,,Ma2,63_person,məneh,məneh,,,Peiros2004a,,false,
Sre-63_person-1,,Sre,63_person,cau,cau,,,Peiros2004a,,false,
KahoChil-63_person-1,,KahoChil,63_person,mənujh,mənujh,,,Peiros2004a,,false,
KorCua-63_person-1,,KorCua,63_person,mənih,mənih,,,Peiros2004a,,false,
Kadong-63_person-1,,Kadong,63_person,məŋaj,məŋaj,,,Peiros2004a,,false,
Hadang-63_person-1,,Hadang,63_person,ŋaj,ŋaj,,,Peiros2004a,,false,
Hre-63_person-1,,Hre,63_person,maŋaj,maŋaj,,,Peiros2004a,,false,
Rengao-63_person-1,,Rengao,63_person,mənujh,mənujh,,,Peiros2004a,,false,
Didra-63_person-1,,Didra,63_person,məŋei,məŋei,,,Peiros2004a,,false,
Sedang-63_person-1,,Sedang,63_person,hŋi.T,hŋi.T,,,Peiros2004a,,false,
Panong-63_person-1,,Panong,63_person,ŋaj,ŋaj,,,Peiros2004a,,false,
Halang-63_person-1,,Halang,63_person,mənujh.B,mənujh.B,,,Peiros2004a,,false,
Jeh-63_person-1,,Jeh,63_person,məŋaj.T,məŋaj.T,,,Peiros2004a,,false,
Veh-63_person-1,,Veh,63_person,məŋaj,məŋaj,,,Peiros2004a,,false,
Je-63_person-1,,Je,63_person,ŋiəj.42,ŋiəj.42,,,Peiros2004a,,false,
Arak-63_person-1,,Arak,63_person,pərŋɦɨaj,pərŋɦɨaj,,,Peiros2004a,,false,
Bahnar-63_person-1,,Bahnar,63_person,bəŋaj,bəŋaj,,,Peiros2004a,,false,
Tempuan-63_person-1,,Tempuan,63_person,pənoih,pənoih,,,Peiros2004a,,false,
Oy-63_person-1,,Oy,63_person,ŋaj,ŋaj,,,Peiros2004a,,false,
Nhaheun-63_person-1,,Nhaheun,63_person,nnujh,nnujh,,,Peiros2004a,,false,
Jru-63_person-1,,Jru,63_person,pənujh,pənujh,,,Peiros2004a,,false,
Tariang-63_person-1,,Tariang,63_person,pəŋaj,pəŋaj,,,Peiros2004a,,false,
Kantu-63_person-1,,Kantu,63_person,manih,manih,,,Peiros2004a,,false,
Katu-63_person-1,,Katu,63_person,mənɨjh,mənɨjh,,,Peiros2004a,,false,
Dakkang-63_person-1,,Dakkang,63_person,pənulh,pənulh,,,Peiros2004a,,true,BAH
LaoKatu-63_person-1,,LaoKatu,63_person,"takhuj, khuj",takhuj,,,Peiros2004a,,false,
Pakoh-63_person-1,,Pakoh,63_person,tikuaj.L,tikuaj.L,,,Peiros2004a,,false,
Taoih-63_person-1,,Taoih,63_person,takkuj,takkuj,,,Peiros2004a,,false,
Ong-63_person-1,,Ong,63_person,kuj,kuj,,,Peiros2004a,,false,
Taoi-63_person-1,,Taoi,63_person,kuj.C,kuj.C,,,Peiros2004a,,false,
Nge-63_person-1,,Nge,63_person,kamat,kamat,,,Peiros2004a,,false,
Kui-63_person-1,,Kui,63_person,kuj.N,kuj.N,,,Peiros2004a,,false,
Neu-63_person-1,,Neu,63_person,kuj,kuj,,,Peiros2004a,,false,
Bru-63_person-1,,Bru,63_person,kuaj.N,kuaj.N,,,Peiros2004a,,false,
BruVK-63_person-1,,BruVK,63_person,kuaj.T,kuaj.T,,,Peiros2004a,,false,
Mak-63_person-1,,Mak,63_person,kuajʔ,kuajʔ,,,Peiros2004a,,false,
So-63_person-1,,So,63_person,lakuwej,lakuwej,,,Peiros2004a,,false,
Tri-63_person-1,,Tri,63_person,kuəi,kuəi,,,Peiros2004a,,false,
Nyakur-63_person-1,,Nyakur,63_person,ɲah.2,ɲah.2,,,Peiros2004a,,false,
Mon-63_person-1,,Mon,63_person,mnih,mnih,,,Peiros2004a,,false,
Semelai-63_person-1,,Semelai,63_person,səmaʔ,səmaʔ,,,Peiros2004a,,false,
SemoqBeri-63_person-1,,SemoqBeri,63_person,samaʔ,samaʔ,,,Peiros2004a,,false,
Kensiw-63_person-1,,Kensiw,63_person,maniʔ,maniʔ,,,Peiros2004a,,false,
Jahai-63_person-1,,Jahai,63_person,mənraʔ,mənraʔ,,,Peiros2004a,,false,
JahHut-63_person-1,,JahHut,63_person,ʒah,ʒah,,,Peiros2004a,,false,
Semai-63_person-1,,Semai,63_person,sŋʔɔ̃j,sŋʔɔ̃j,,,Peiros2004a,,false,
Temiar-63_person-1,,Temiar,63_person,sɛnʔɔj,sɛnʔɔj,,,Peiros2004a,,false,
Khmer-63_person-1,,Khmer,63_person,manus,manus,,,Peiros2004a,,true,IND?
KSurin-63_person-1,,KSurin,63_person,mnɨh ,mnɨh,,,Peiros2004a,,false,
ChongH-63_person-1,,ChongH,63_person,cɨm.B,cɨm.B,,,Peiros2004a,,false,
Chong-63_person-1,,Chong,63_person,kəchɨm.C,kəchɨm.C,,,Peiros2004a,,false,
Kasong-63_person-1,,Kasong,63_person,kasɨm.D,kasɨm.D,,,Peiros2004a,,false,
Samre-63_person-1,,Samre,63_person,kasɨm.C,kasɨm.C,,,Peiros2004a,,false,
PhongV-63_person-1,,PhongV,63_person,kun.21,kun.21,,,Peiros2004a,,false,
Tuum-63_person-1,,Tuum,63_person,kon.33,kon.33,,,Peiros2004a,,false,
Liha-63_person-1,,Liha,63_person,ŋaj.43,ŋaj.43,,,Peiros2004a,,false,
Cuoi-63_person-1,,Cuoi,63_person,kɨəj.31,kɨəj.31,,,Peiros2004a,,false,
Vietnamese-63_person-1,,Vietnamese,63_person,ngu'ò'i,ngu'ò'i,,,Peiros2004a,,false,
MuongKoi-63_person-1,,MuongKoi,63_person,mɔl.5,mɔl.5,,,Peiros2004a,,false,
ThoMon-63_person-1,,ThoMon,63_person,mɔən.343ʔ,mɔən.343ʔ,,,Peiros2004a,,false,
Ruc-63_person-1,,Ruc,63_person,ŋaj.2,ŋaj.2,,,Peiros2004a,,false,
Arem-63_person-1,,Arem,63_person,kAn cmrawʔ,kAn cmrawʔ,,,Peiros2004a,,false,
KhaPhong-63_person-1,,KhaPhong,63_person,məlɛŋ.33,məlɛŋ.33,,,Peiros2004a,,false,
Malieng-63_person-1,,Malieng,63_person,məlieŋ.44,məlieŋ.44,,,Peiros2004a,,false,
ThavungSo-63_person-1,,ThavungSo,63_person,kon.3,kon.3,,,Peiros2004a,,false,
Thavung-63_person-1,,Thavung,63_person,kon.C.1,kon.C.1,,,Peiros2004a,,false,
Mang-63_person-1,,Mang,63_person,ha.51,ha.51,,,Peiros2004a,,false,
Paliu-63_person-1,,Paliu,63_person,che.13,che.13,,,Peiros2004a,,false,
Bugan-63_person-1,,Bugan,63_person,piau.35,piau.35,,,Peiros2004a,,false,
Khmu-63_person-1,,Khmu,63_person,gon,gon,,,Peiros2004a,,true,TAI
KxinhMul-63_person-1,,KxinhMul,63_person,khəsiŋ.33,khəsiŋ.33,,,Peiros2004a,,false,
Ksinmul-63_person-1,,Ksinmul,63_person,ksiŋ,ksiŋ,,,Peiros2004a,,false,
Khang-63_person-1,,Khang,63_person,kon.324 ,kon.324,,,Peiros2004a,,false,
Bit-63_person-1,,Bit,63_person,puçiŋ,puçiŋ,,,Peiros2004a,,false,
Mlabri-63_person-1,,Mlabri,63_person,mla,mla,,,Peiros2004a,,false,
Pray-63_person-1,,Pray,63_person,khram,khram,,,Peiros2004a,,false,
Phong-63_person-1,,Phong,63_person,ʔah,ʔah,,,Peiros2004a,,false,
Iduh-63_person-1,,Iduh,63_person,phrâm,phrâm,,,Peiros2004a,,false,
Hu-63_person-1,,Hu,63_person,i.55,i.55,,,Peiros2004a,,false,
Khamet-63_person-1,,Khamet,63_person,iʔ.53,iʔ.53,,,Peiros2004a,,false,
Khme-63_person-1,,Khme,63_person,ʔi.53,ʔi.53,,,Peiros2004a,,false,
Shuangdiang-63_person-1,,Shuangdiang,63_person,ʔu.51,ʔu.51,,,Peiros2004a,,false,
Yongde-63_person-1,,Yongde,63_person,ʔu.33,ʔu.33,,,Peiros2004a,,false,
Pangpin-63_person-1,,Pangpin,63_person,ʔu.51,ʔu.51,,,Peiros2004a,,false,
Gantang-63_person-1,,Gantang,63_person,ʔu.51,ʔu.51,,,Peiros2004a,,false,
Mangan-63_person-1,,Mangan,63_person,u.51,u.51,,,Peiros2004a,,false,
Plang-63_person-1,,Plang,63_person,pəi.51,pəi.51,,,Peiros2004a,,false,
Wa-63_person-1,,Wa,63_person,pui.B,pui.B,,,Peiros2004a,,false,
Guanshuang-63_person-1,,Guanshuang,63_person,pui.2,pui.2,,,Peiros2004a,,false,
Mane-63_person-1,,Mane,63_person,pəi.31,pəi.31,,,Peiros2004a,,false,
Deang-63_person-1,,Deang,63_person,tU ʔi,tU ʔi,,,Peiros2004a,,false,
Rumai-63_person-1,,Rumai,63_person,te.55 i.412,te.55 i.412,,,Peiros2004a,,false,
Khasi-63_person-1,,Khasi,63_person,briw,briw,,,Peiros2004a,,false,
Kharia-63_person-1,,Kharia,63_person,kaṛ,kaṛ,,,Peiros2004a,,false,
Juang-63_person-1,,Juang,63_person,luko ,luko,,,Peiros2004a,,false,
Bonda-63_person-1,,Bonda,63_person,remɔ,remɔ,,,Peiros2004a,,false,
Sora-63_person-1,,Sora,63_person,m'andra,m'andra,,,Peiros2004a,,true,IND
Parengi-63_person-1,,Parengi,63_person,lok ,lok,,,Peiros2004a,,false,
Santali-63_person-1,,Santali,63_person,hoṛ,hoṛ,,,Peiros2004a,,false,
Mundari-63_person-1,,Mundari,63_person,hoṛo,hoṛo,,,Peiros2004a,,false,
Korku-63_person-1,,Korku,63_person,koro,koro,,,Peiros2004a,,false,
Car-63_person-1,,Car,63_person,ta-rik,ta-rik,,,Peiros2004a,,false,
Nancawri-63_person-1,,Nancawri,63_person,pajúh,pajúh,,,Peiros2004a,,false,
Stieng-64_rain-1,,Stieng,64_rain,mi,mi,,,Peiros2004a,,false,
Chrau-64_rain-1,,Chrau,64_rain,mi,mi,,,Peiros2004a,,false,
MRolom-64_rain-1,,MRolom,64_rain,mih,mih,,,Peiros2004a,,false,
MBunong-64_rain-1,,MBunong,64_rain,mih,mih,,,Peiros2004a,,false,
MDip-64_rain-1,,MDip,64_rain,mih,mih,,,Peiros2004a,,false,
Ma1-64_rain-1,,Ma1,64_rain,mih,mih,,,Peiros2004a,,false,
Ma2-64_rain-1,,Ma2,64_rain,mih,mih,,,Peiros2004a,,false,
Sre-64_rain-1,,Sre,64_rain,miu,miu,,,Peiros2004a,,false,
KahoChil-64_rain-1,,KahoChil,64_rain,mih,mih,,,Peiros2004a,,false,
